	SAR11_RED_32_80M_BOWTIE2	SAR11_IOS_57_05M_BOWTIE2	SAR11_IOS_56_05M_BOWTIE2	SAR11_IOS_52_75M_BOWTIE2	SAR11_PON_140_05M_BOWTIE2	SAR11_ANW_146_05M_BOWTIE2	SAR11_PSW_128_05M_BOWTIE2	SAR11_ION_41_60M_BOWTIE2	SAR11_IOS_65_05M_BOWTIE2	SAR11_ANE_151_05M_BOWTIE2	SAR11_ION_39_25M_BOWTIE2	SAR11_PSE_100_50M_BOWTIE2	SAR11_ANW_141_05M_BOWTIE2	SAR11_PSW_122_05M_BOWTIE2	SAR11_ANE_151_80M_BOWTIE2	SAR11_PON_132_05M_BOWTIE2	SAR11_PSW_124_05M_BOWTIE2	SAR11_IOS_52_05M_BOWTIE2	SAR11_ASE_68_05M_BOWTIE2	SAR11_ION_38_05M_BOWTIE2	SAR11_IOS_64_65M_BOWTIE2	SAR11_ION_38_25M_BOWTIE2	SAR11_ION_36_17M_BOWTIE2	SAR11_ASW_78_05M_BOWTIE2	SAR11_RED_31_05M_BOWTIE2	SAR11_ION_41_05M_BOWTIE2	SAR11_ASE_68_50M_BOWTIE2	SAR11_PSE_109_05M_BOWTIE2	SAR11_ANE_150_05M_BOWTIE2	SAR11_ANW_149_05M_BOWTIE2	SAR11_IOS_64_05M_BOWTIE2	SAR11_PSE_94_05M_BOWTIE2	SAR11_IOS_65_30M_BOWTIE2	SAR11_IOS_58_66M_BOWTIE2	SAR11_RED_34_60M_BOWTIE2	SAR11_ANW_148_05M_BOWTIE2	SAR11_ASE_66_30M_BOWTIE2	SAR11_ANE_150_40M_BOWTIE2	SAR11_ASW_76_05M_BOWTIE2	SAR11_RED_33_05M_BOWTIE2	SAR11_ION_36_05M_BOWTIE2	SAR11_RED_32_05M_BOWTIE2	SAR11_PSE_102_05M_BOWTIE2	SAR11_ANE_152_05M_BOWTIE2	SAR11_ANW_145_05M_BOWTIE2	SAR11_PSW_123_05M_BOWTIE2	SAR11_PON_138_05M_BOWTIE2	SAR11_PSE_109_30M_BOWTIE2	SAR11_PSE_111_05M_BOWTIE2	SAR11_PSE_110_05M_BOWTIE2	SAR11_IOS_62_05M_BOWTIE2	SAR11_PON_138_60M_BOWTIE2	SAR11_ANE_004_05M_BOWTIE2	SAR11_PSW_125_05M_BOWTIE2	SAR11_ANW_142_05M_BOWTIE2	SAR11_PON_137_05M_BOWTIE2	SAR11_MED_18_05M_BOWTIE2	SAR11_ASE_70_05M_BOWTIE2	SAR11_PSE_100_05M_BOWTIE2	SAR11_PSE_93_05M_BOWTIE2	SAR11_ASW_72_100M_BOWTIE2	SAR11_PSE_111_90M_BOWTIE2	SAR11_ION_42_05M_BOWTIE2	SAR11_RED_34_05M_BOWTIE2	SAR11_ASE_66_05M_BOWTIE2	SAR11_ANE_004_40M_BOWTIE2	SAR11_PSE_102_40M_BOWTIE2	SAR11_ION_42_80M_BOWTIE2	SAR11_ION_48_05M_BOWTIE2	SAR11_ION_45_05M_BOWTIE2	SAR11_MED_18_60M_BOWTIE2	SAR11_ASW_72_05M_BOWTIE2	SAR11_PSW_128_40M_BOWTIE2	SAR11_PSE_110_50M_BOWTIE2
SAR11_ASE_66_05M_BOWTIE2	0.09160304314900913	0.06793854032023583	0.061919560819977404	0.09102288500930522	0.10230532847374907	0.0656116873559619	0.172169423183281	0.06386623716194806	0.04871961972811034	0.09800766798721372	0.0953898882619959	0.16570899386461102	0.12794564299253797	0.2154182295677174	0.09910238629096135	0.17017479365581867	0.21549087133570555	0.08974232869740495	0.09741944631725685	0.0961850511221034	0.07213793628830067	0.07175653437197749	0.10364780716182753	0.07869416661890305	0.08273201622769266	0.06748045890755883	0.09895218825189434	0.0903525781532103	0.0778136166434864	0.05605631419738222	0.06102359752924991	0.2062893272226144	0.05135707822929014	0.05527047546605002	0.08309936171854526	0.0679083979423486	0.04340957219465735	0.07566291630358546	0.15340990253562714	0.11095038885741726	0.10008437325245367	0.081676440630708	0.1332671544283941	0.1745962501687286	0.06427791372970415	0.21324228719074667	0.1295529708805313	0.12119234011234847	0.19793356103402915	0.13048175653768446	0.06287594293630683	0.12106432473734507	0.11849014251287182	0.21745813786353185	0.09229661837518233	0.08855550117914224	0.17568393064661936	0.12152129206309814	0.19934027716508762	0.23646789311151595	0.1036539825672077	0.17497183908945135	0.06902347575329415	0.11951364631774986	0.0	0.10711726300465618	0.12672885970206915	0.053344880387094396	0.1448845641850558	0.10435618469820263	0.18018496921772753	0.09259644145783474	0.16855593515355716	0.12839949083705915
SAR11_ANE_004_40M_BOWTIE2	0.1458463166086147	0.14828599067469972	0.13716905813224156	0.10525058995387193	0.1773374116236186	0.10621922690487451	0.15075691848226858	0.14345833224173177	0.13195167750650627	0.059862777628895913	0.1748781474499952	0.12435113540987519	0.19420314736531452	0.1887232578503869	0.055693273169397206	0.1690185612726509	0.1889278023386577	0.11506937353459612	0.08172023622372415	0.17108250590136853	0.11801065254941612	0.15351716295932738	0.17808277064850908	0.09846980347158696	0.15694981199505897	0.14848288390576925	0.08427680060787768	0.1197299947755418	0.06739779700542403	0.09842225185656295	0.11237708884706032	0.16666302724414317	0.1285878533336603	0.1408709586571455	0.11803783048424332	0.1042227570006724	0.1101890323995226	0.07037402581977015	0.15659763889027944	0.18581272223420864	0.1740881788029326	0.15596049116166444	0.13767238367187706	0.11235937444345678	0.1222899694040982	0.18657761906160464	0.12158545989205305	0.11469004120542303	0.16218108746310944	0.11068789523770017	0.15352846111870622	0.0825793841506981	0.06697114136671178	0.19109309985449519	0.126136949300374	0.10282620897080896	0.12477700463101082	0.09518647287588078	0.1673783181229218	0.19599701379767964	0.09797899681573252	0.13444366271004216	0.1501711223029093	0.1903063534970616	0.10711726300465618	0.0	0.12447794722875383	0.13435273221716593	0.16159517481018015	0.1486655476446842	0.12854328871308107	0.12303915825403222	0.1466679980455312	0.11031782943411239
SAR11_PSE_102_40M_BOWTIE2	0.1636423549129895	0.15677565130214055	0.1489153485305288	0.14449334644460676	0.16098353892254003	0.14016278499836088	0.16482426362293678	0.14972495565025823	0.14809209673944224	0.11547802655077766	0.1672012427483789	0.12480421174051137	0.1927260165283563	0.1994455214200742	0.11762246944455301	0.19676354737243695	0.1990634755252435	0.1379569928873028	0.131568460727727	0.158062459393552	0.14678042539809166	0.14927672497016142	0.16098072780180717	0.13399210294887864	0.1688194294967812	0.16092106445208332	0.13527069055736485	0.07478009915915662	0.11946372727395149	0.13073663230792798	0.14126569659727428	0.17746276708131525	0.145517631569133	0.15044097897751363	0.1437011916859786	0.14032158241405224	0.13210081557598374	0.1174751229194736	0.18745998221904292	0.18149171210533588	0.15895707946027593	0.1655169159337857	0.040738085135719304	0.15986429035817562	0.1340413903251758	0.19805075116878934	0.13759327563378732	0.06883608555905574	0.1697264445192097	0.0887062358787164	0.15822941347458164	0.10033972378220368	0.13511560985770676	0.20144341982746095	0.1555299679770491	0.07101014788204851	0.17281988332325393	0.10382598804961263	0.17289804944955678	0.1993842377705518	0.1403622899657797	0.1434807002920293	0.16416577894049522	0.18309195144436097	0.12672885970206915	0.12447794722875383	0.0	0.15209934751832288	0.1885317478123938	0.1679053022229462	0.17694497085059768	0.1474099787090276	0.15918714402998968	0.09304391041456683
SAR11_ION_42_80M_BOWTIE2	0.08296432989002556	0.06200590878149448	0.06042565261745747	0.09707544443154414	0.10366440638623575	0.06969487470300284	0.18977127672257155	0.05385574591367759	0.04664282400542874	0.12289825562553991	0.08377347379087807	0.18812559706929055	0.13054194621771398	0.23317426825803256	0.12555794528387365	0.17909549771858335	0.23362839730592144	0.09282257927419535	0.11814965530254717	0.09267006734671934	0.07572422520594946	0.062343056901628446	0.10102975697669236	0.08655596558470768	0.07465942360287359	0.04942014485836521	0.1202958712871478	0.10386508101672232	0.09584805848511158	0.06387472272383321	0.061804126579742436	0.2269074383848062	0.05134628728638879	0.049596058450272484	0.08661616543024753	0.07643977496222998	0.06162778802620028	0.09060304194982394	0.15966310842953924	0.10794427935149897	0.09977058966359975	0.07003373829071446	0.15301848991440647	0.19980518009029524	0.07540600782569695	0.23182610886363453	0.14456669857434823	0.13977697518809673	0.2159971965763281	0.15215381559034546	0.05581735520151976	0.1476518285142664	0.14490416990535704	0.23631251534475528	0.09145726942639043	0.10795967269577289	0.1994173297197781	0.1423203973929863	0.21974027201870383	0.2592844076701548	0.11162204829377997	0.1982437001608307	0.05315031245787749	0.11910501817140084	0.053344880387094396	0.13435273221716593	0.15209934751832288	0.0	0.14465975197205327	0.09444318136418184	0.20381300362288834	0.09527960785800405	0.1852071177524296	0.15252341319937823
SAR11_ION_48_05M_BOWTIE2	0.13448619561872732	0.1341784650691008	0.1177052806633272	0.09144948296890087	0.20159520417853682	0.119634514414233	0.1776996596382533	0.16775770830536507	0.13765294013955798	0.1591850697582322	0.1929664524014868	0.18028710402850334	0.20901577213424394	0.2110010928606172	0.16095763841357824	0.09809594325782955	0.21129489719684447	0.08633517632987664	0.14456095343781128	0.19774959062154862	0.10522100000665402	0.18447597171256835	0.20627824485440438	0.10500583662736873	0.14134536587802604	0.13023041182989037	0.14399616272924498	0.16848917200029156	0.14326941304295226	0.14072144438195178	0.10391748692754932	0.20792411079753137	0.13461175639732692	0.1395307462816836	0.14082349771908476	0.11967708771921048	0.1438069337284491	0.1402251674874777	0.10926142418405516	0.19834725968366906	0.20415492873193986	0.15154390666917295	0.19272493380001232	0.19378789745493974	0.16389964260227596	0.20879453495461842	0.12185788119879681	0.16859382938541057	0.19862654632135268	0.1662902552140515	0.14553627012929282	0.1622391393772994	0.1657313254388434	0.21506918009254627	0.0987086329443152	0.1546453316512587	0.19295045568313574	0.14933922442977066	0.19924021783522816	0.24295826266940745	0.10056771403806664	0.18416112447748956	0.1282449472917755	0.20864461781993815	0.1448845641850558	0.16159517481018015	0.1885317478123938	0.14465975197205327	0.0	0.06756193060911475	0.19739280690226835	0.0826059899407614	0.17256775620837816	0.16299870477475686
SAR11_ION_45_05M_BOWTIE2	0.09601545370579867	0.09095495841841639	0.07747075473603615	0.0762438305654134	0.16288730776087468	0.08671392678172563	0.17979225370106444	0.12154670421015679	0.09349350756330832	0.13951024551013635	0.14790553779808113	0.1819355721295256	0.17410497417028015	0.21744652554129473	0.1450029352638046	0.11879474176457738	0.2169817324907336	0.06779847504783121	0.13097939050846463	0.1559990626802089	0.07504535462948403	0.13773509331896938	0.16559163997465975	0.0782852298235096	0.10441319454997666	0.08338072869393975	0.1317109172032035	0.13711243126836103	0.11529021232472758	0.09993148459708145	0.07026904833274683	0.2167161679585815	0.09152221918958248	0.09160218508235896	0.11357214798514781	0.09175121630197736	0.10590307762445939	0.11197493430661809	0.11952883105155265	0.1591221739949068	0.16121138894770115	0.10665223893250608	0.1728477663778718	0.19764228205821288	0.12558656107713362	0.21615933088184658	0.12659707425430855	0.15025693181573896	0.20439966088802564	0.1541864412486409	0.10033697288223986	0.154604007048177	0.15364666044970532	0.22050840126154492	0.07897665808151244	0.12583326327187572	0.1984087896154474	0.14364441669606598	0.20670592822407496	0.252821712976662	0.09130982476359362	0.19020312917694515	0.08586547682506296	0.17286804195379868	0.10435618469820263	0.1486655476446842	0.1679053022229462	0.09444318136418184	0.06756193060911475	0.0	0.20061398110694273	0.06504412054874276	0.17277657365002175	0.1538195997708336
SAR11_MED_18_60M_BOWTIE2	0.2071775135077628	0.20721660599096303	0.19988912369403877	0.17360629879694633	0.23015786448367226	0.17811234319642189	0.1826668345357506	0.2102915507235169	0.20128436823464813	0.13048977211407742	0.23023199325492483	0.1507661827190896	0.24004594731311435	0.2053995450922539	0.12974535624784778	0.18766672817728924	0.20652260579951276	0.1775100875912523	0.12921829076423774	0.22755853688191463	0.1848056580511267	0.2190216532539202	0.23157508237270574	0.16732794135142048	0.2155868168014915	0.2080585972337725	0.1368111065423261	0.18782069957816483	0.14680343851852595	0.1792381042807738	0.18374869669300875	0.13582214582510488	0.19809098192173158	0.20697688324060393	0.18174066665789823	0.17289136651377635	0.18298896531451803	0.15120210441558635	0.1919677474103012	0.2352997243596835	0.23003763257589116	0.21763537170111213	0.18957692212066912	0.1021837774747365	0.18824354712655067	0.2022629828188638	0.1614385107631956	0.16960609385196868	0.18365354793747857	0.16403473056618478	0.21358026383713202	0.14328313657106628	0.09713877997586984	0.20815371487142664	0.18718788181403712	0.17316526748742445	0.05848315979808849	0.1435078663779613	0.18595930263631744	0.17671660345631102	0.16149923300241675	0.15633285605769887	0.2102835049387577	0.2383732539836385	0.18018496921772753	0.12854328871308107	0.17694497085059768	0.20381300362288834	0.19739280690226835	0.20061398110694273	0.0	0.18120213249490136	0.18150769794374422	0.15984421233373436
SAR11_ASW_72_05M_BOWTIE2	0.09447520259563269	0.09944401330401709	0.0845328164727771	0.06144644452489301	0.15873374985282618	0.07362640693780909	0.15821161525121852	0.11798227380556303	0.09228566721101639	0.11701812420065294	0.1490232954380475	0.1564541037688063	0.17449285969524375	0.1981802957445784	0.12200699300671314	0.11822336613423656	0.19785026547919182	0.057743455150447764	0.11017654592731563	0.15342447757718392	0.07005157018664188	0.13497894773833696	0.1621399578387247	0.06514467443940508	0.10726832371452888	0.09299182133918193	0.11103546283478705	0.11929143995210245	0.09669704414639546	0.08768077207279668	0.06305278597322395	0.19503292068442868	0.09020055359379198	0.09818858423110477	0.09928769390705927	0.07682596815900022	0.09385301811351432	0.09336328921414117	0.10873828325797785	0.15987022642099746	0.15933953623146146	0.11295512357642401	0.15055800476329861	0.177263098781261	0.11653137590691742	0.19678537734223212	0.10677705344979704	0.128227496707237	0.18252698076229734	0.128888374528503	0.10845348364980656	0.12832201742330596	0.13103741726767082	0.20151426178969467	0.0660566331299891	0.1046624443025389	0.17665738601511327	0.11574278109368186	0.18556920406908495	0.23412191666325	0.06789743701166817	0.1643305287477852	0.09412345600018701	0.17116429274101708	0.09259644145783474	0.12303915825403222	0.1474099787090276	0.09527960785800405	0.0826059899407614	0.06504412054874276	0.18120213249490136	0.0	0.15090813608661735	0.13110001105538727
SAR11_PSW_128_40M_BOWTIE2	0.1834623465922014	0.1894606765873167	0.17533254535216936	0.13321433970223673	0.22845176801021405	0.15773339432898748	0.03445088602987589	0.19861869096018736	0.18043296746644832	0.15222299400992667	0.22565726162621125	0.09467782134476121	0.23911569795374488	0.06811851727054496	0.1515176685634041	0.17765446097874205	0.061597789583065055	0.1301403070015782	0.14508566636371045	0.22624794277706162	0.1566754609676626	0.21255973737776546	0.2308028105506268	0.14561317355438408	0.19871618715480743	0.1929979552436698	0.1471015207632319	0.15209879070304944	0.15246554656001166	0.16520550313725502	0.15442572291936318	0.12959129260655278	0.17786768011670673	0.18613348881097147	0.1643029475423936	0.15800556441334368	0.16960877413331854	0.1521800263283618	0.17034828090343712	0.2304117367482258	0.22893848296145736	0.20253650202803575	0.16574650999457718	0.165933057977379	0.18911391683432222	0.06345482871854247	0.06911397406694719	0.10698077282966467	0.06189828903389594	0.07704560122560145	0.19862809194197684	0.11086553531054444	0.15849725114791002	0.06710512975817728	0.15983469001505857	0.1291227659622609	0.17753500781216924	0.11670928005595615	0.06875808262700434	0.20941086308098966	0.1313696728859629	0.0801344597103878	0.19461761458406124	0.23654150306955968	0.16855593515355716	0.1466679980455312	0.15918714402998968	0.1852071177524296	0.17256775620837816	0.17277657365002175	0.18150769794374422	0.15090813608661735	0.0	0.07185868898565517
SAR11_PSE_110_50M_BOWTIE2	0.1584726318418438	0.15889024215768754	0.14527622702515708	0.11452057516599068	0.18792978410877215	0.1250470721816619	0.07751010941143921	0.16115331404501676	0.1469199152613635	0.10873097916294305	0.1867622841538058	0.06497634750014725	0.2059719590208574	0.11568519761723617	0.11094802393364034	0.1676599224199543	0.11243047127984418	0.11074942111882435	0.11448101091316787	0.18387520193128382	0.12971656056137726	0.17051371189029163	0.18986516915052554	0.1158345828311319	0.1699798824662624	0.16152801103529746	0.11900080749586406	0.09615338997932599	0.10923336647895099	0.1271251406994901	0.1266072205327219	0.1256116345458237	0.14445706422983384	0.1540126889576695	0.13273511411494654	0.1270597952072352	0.1335973005983948	0.11278946124027323	0.15843213933559674	0.1979163826039999	0.1875038551058602	0.17144214486412035	0.09802380510700426	0.1392587257183281	0.14763289444890804	0.11290103532825835	0.0731391610414498	0.046118947875459004	0.08566367339186898	0.027941845103354068	0.16536772379637643	0.06740314709978568	0.12490640713717338	0.11777122530140383	0.13563090378493836	0.07021006188570666	0.15400848231441522	0.07692317293041129	0.09135598737284989	0.1870948848768722	0.11007543200320868	0.07277815643690655	0.16626908980301436	0.2016048298618669	0.12839949083705915	0.11031782943411239	0.09304391041456683	0.15252341319937823	0.16299870477475686	0.1538195997708336	0.15984421233373436	0.13110001105538727	0.07185868898565517	0.0
