key	Acinetobacter	Actinomyces	Adlercreutzia	Akkermansia	Alcaligenes	Alistipes	Aminipila	Anaerobutyricum	Anaerocolumna	Anaerostipes	Arcobacter	Aspergillus	Atlantibacter	Bacillus	Bacteroides	Barnesiella	Bifidobacterium	Blautia	Brachyspira	Bradyrhizobium	Buchnera	Burkholderia	Butyricimonas	Butyrivibrio	Campylobacter	Candida	Caproiciproducens	Carnobacterium	Cedecea	Cellulosilyticum	Christensenella	Chryseobacterium	Citrobacter	Clostridiaceae bacterium 14S0207	Clostridioides	Clostridium	Collinsella	Corynebacterium	Cronobacter	Desulfovibrio	Dialister	Dickeya	Duncaniella	Dysosmobacter	Eggerthella	Eikenella	Enterobacter	Enterobacteriaceae bacterium strain FGI 57	Enterococcus	Erysipelotrichaceae bacterium GAM147	Escherichia	Eubacterium	Faecalibacterium	Faecalitalea	Finegoldia	Flavobacterium	Flavonifractor	Flintibacter sp. KGMB00164	Fusobacterium	Gemella sanguinis	Gordonibacter	Haemophilus	Hafnia	Hathewaya	Homo	Hungatella	Hydrogenophaga	Intestinibaculum	Intestinimonas butyriciproducens	Janibacter	Klebsiella	Kluyvera	Kosakonia	Lachnoanaerobaculum	Lachnoclostridium	Lachnospiraceae bacterium	Lachnospiraceae bacterium Choco86	Lachnospiraceae bacterium GAM79	Lachnospiraceae bacterium KGMB03038	Lachnospiraceae bacterium KM106-2	Lachnospiraceae bacterium oral taxon 500	Lactobacillus	Lactococcus	Leclercia	Lelliottia	Leptotrichia	Longibaculum	Lysinibacillus	Microvirgula	Mogibacterium	Mordavella	Morganella	Muribaculum	Mycoplasma	Nakaseomyces	Neisseria	Novosphingobium	Obesumbacterium	Odoribacter	Oscillibacter	Paenibacillus	Paeniclostridium	Parabacteroides	Paraclostridium	Paraprevotella	Pectobacterium	Pediococcus	Phascolarctobacterium	Plasmodium	Pluralibacter	Polaribacter	Porphyromonas	Prevotella	Proteus	Providencia	Pseudobutyrivibrio	Pseudomonas	Raoultella	Rhodococcus	Roseburia	Rothia	Ruminococcus	Ruthenibacterium	Saccharomyces	Salmonella	Schaalia	Selenomonas	Serratia	Shigella	Sphingobium	Sphingomonas	Sphingopyxis	Spiroplasma	Staphylococcus	Streptococcus	Streptomyces	Sutterella	Thermothielavioides	Toxoplasma	Treponema	Turicibacter	Unknown_t_class_Actinobacteria	Unknown_t_class_Alphaproteobacteria	Unknown_t_class_Bacilli	Unknown_t_class_Gammaproteobacteria	Unknown_t_domain_Bacteria	Unknown_t_family_Burkholderiales bacterium YL45	Unknown_t_family_Clostridiaceae	Unknown_t_family_Clostridiales bacterium CCNA10	Unknown_t_family_Enterobacter virus Eap3	Unknown_t_family_Enterobacteriaceae	Unknown_t_family_Erysipelotrichaceae	Unknown_t_family_Klebsiella virus KP15	Unknown_t_family_Klebsiella virus KP27	Unknown_t_family_Klebsiella virus Matisse	Unknown_t_family_Klebsiella virus PMBT1	Unknown_t_family_Lachnospiraceae	Unknown_t_family_Oscillospiraceae	Unknown_t_family_Peptostreptococcaceae	Unknown_t_family_Sphingomonadaceae	Unknown_t_order_Bacillales	Unknown_t_order_Bacteroidales	Unknown_t_order_Clostridiales	Unknown_t_order_Enterobacterales	Unknown_t_order_Lactobacillales	Unknown_t_order_Slopekvirus	Unknown_t_order_uncultured crAssphage	Unknown_t_phylum_Bacteroidetes	Unknown_t_phylum_Firmicutes	Unknown_t_phylum_Proteobacteria	Veillonella	Vibrio	Virgibacillus	Weissella	[Clostridium] hiranonis
DB_R04_CDI_P_03_POST	21463	0	21969.0	81066	0.0	352617	0.0	335957	0	576783	21148.0	0.0	0.0	126166	2798702	22774	60159	1090557	0.0	0.0	0.0	0.0	0.0	55447	42386	0.0	0	0.0	0.0	0.0	54961	32293	0	0.0	168078	302422	301465	0.0	0.0	0.0	0	0.0	0	149829	20932	0	0	0.0	34603	53166	67304	357517	1961991	84414	0	25151	58478	44356	35773	0.0	27412	50760	0	0.0	1300726	21332	0	0.0	27080.0	0	0	0.0	0.0	0	337404	41270	174725	544099	35739	56857	0.0	69956	0	0.0	0	0.0	265461	0.0	0.0	0	62829	0	0	32188	0	0.0	0.0	0.0	84175	136804	84331	0	454638	0	0	0	0	910539	44711	0.0	0.0	0	205396	0	0	24280	60661	0.0	0	1921029	0	126665	123628	0	0	0	0.0	0.0	0	0	0	0.0	0.0	44630	111630	73580	0	0.0	0.0	0.0	54308	21486	0.0	0	0	0.0	0	0.0	143355	0.0	56754	49102	0.0	0.0	0.0	0.0	1037452	117443	0	0.0	0.0	92010	553877	0	0.0	0	0	28654	193562	44578	0	20932	0.0	0.0	0
DB_R04_CDI_P_04_POST	0	0	17154.0	44131	0.0	431277	0.0	240440	0	413615	0.0	0.0	0.0	79118	3319402	17331	164796	698807	0.0	0.0	0.0	0.0	0.0	35062	23879	0.0	0	0.0	0.0	0.0	27474	21721	0	0.0	106222	172388	301330	0.0	0.0	0.0	36993	0.0	0	72908	0	0	0	0.0	23201	15427	0	145866	2018667	34172	0	15587	34515	24205	19293	0.0	0	0	0	0.0	118241	0	0	0.0	0.0	0	0	0.0	0.0	0	203774	22858	95154	234744	23283	27405	0.0	45529	0	0.0	0	0.0	77442	0.0	0.0	0	36058	0	0	19795	0	0.0	0.0	0.0	16101	64425	57904	0	352754	0	0	0	0	508641	24125	0.0	0.0	0	72724	0	0	0	44230	0.0	0	453745	0	167640	63546	0	0	0	0.0	0.0	0	0	0	0.0	0.0	25170	104265	49997	0	0.0	0.0	0.0	29500	0	0.0	0	0	0.0	0	0.0	77523	0.0	0	15322	0.0	0.0	0.0	0.0	1036760	68929	0	0.0	0.0	105254	281315	0	0.0	0	0	33264	117929	34404	21534	0	0.0	0.0	0
DB_R04_CDI_P_05_POST	0	0	29301.0	119466	0.0	540293	0.0	196467	0	251029	0.0	0.0	0.0	82738	5553634	0	71363	490879	0.0	0.0	0.0	21467.0	0.0	34056	25043	0.0	0	0.0	0.0	0.0	69542	22996	0	0.0	151595	175934	203566	23591.0	0.0	0.0	0	0.0	0	178035	0	0	0	0.0	25329	32586	27168	216556	1469140	77343	0	0	96913	65409	0	0.0	0	30085	0	0.0	140970	0	0	0.0	33550.0	0	0	0.0	0.0	0	204735	0	86065	1013464	24335	22830	0.0	46535	0	0.0	0	0.0	172799	0.0	0.0	0	49910	0	0	0	0	0.0	0.0	0.0	94808	186381	73184	0	191997	0	0	0	0	1469453	26746	0.0	0.0	0	67919	0	0	0	74796	0.0	0	748785	0	767572	175598	0	0	0	0.0	0.0	0	0	0	0.0	0.0	27152	109112	109319	0	0.0	0.0	0.0	0	34057	0.0	0	0	0.0	0	0.0	173367	0.0	48325	27803	0.0	0.0	0.0	0.0	1246904	189040	0	0.0	0.0	109698	571977	0	0.0	0	0	31257	152089	58685	0	0	0.0	0.0	0
DB_R04_CDI_P_06_POST	0	0	26100.0	71629	0.0	399285	0.0	314604	0	623258	0.0	0.0	0.0	75828	3433051	28705	115348	701295	0.0	0.0	0.0	0.0	0.0	31510	19849	0.0	0	0.0	0.0	0.0	42062	20618	0	0.0	137577	173506	359172	17021.0	0.0	0.0	22739	0.0	0	134476	19508	0	0	0.0	31423	20476	0	152703	2032071	58022	0	0	57510	40449	18216	0.0	17957	0	0	0.0	114617	0	0	0.0	21721.0	0	0	0.0	0.0	0	203175	22769	99623	149757	24728	21777	0.0	42779	0	0.0	0	0.0	105139	0.0	0.0	0	41990	0	0	17348	0	0.0	0.0	0.0	66959	118201	62117	0	179324	0	0	0	0	499022	24993	0.0	0.0	0	63659	0	0	0	57877	0.0	0	380223	0	406949	206685	0	0	0	0.0	0.0	0	0	0	0.0	0.0	25077	89565	74044	0	0.0	0.0	0.0	26712	22036	0.0	0	0	0.0	0	0.0	116732	0.0	0	19631	0.0	0.0	0.0	0.0	1495031	108608	0	0.0	0.0	78747	422909	0	0.0	0	0	34477	140972	44030	0	0	0.0	0.0	0
DB_R04_CDI_P_07_POST	25161	0	93428.0	564316	0.0	165540	0.0	905040	25154	2022659	0.0	0.0	0.0	148897	2289602	0	800614	1640162	0.0	0.0	0.0	0.0	0.0	73305	32564	0.0	0	0.0	0.0	0.0	62856	35055	0	0.0	243201	514884	1361477	0.0	0.0	0.0	49863	0.0	0	58532	28883	0	0	0.0	38395	73894	0	132076	1223970	57123	0	25343	24710	23398	37732	0.0	47794	0	0	0.0	256434	27817	0	0.0	0.0	0	0	0.0	0.0	22622	432611	59286	256870	157029	55589	40407	0.0	74601	24858	0.0	0	0.0	352859	0.0	0.0	0	78309	0	0	31578	0	0.0	0.0	0.0	0	37165	97872	63401	327215	61214	0	0	0	1144317	50201	0.0	0.0	0	86573	0	0	25810	61664	0.0	0	508186	0	298682	378759	0	0	0	0.0	0.0	0	0	0	0.0	0.0	48183	421583	62134	0	0.0	0.0	0.0	104308	0	0.0	0	0	0.0	0	0.0	90836	0.0	0	50499	0.0	0.0	0.0	0.0	899659	26899	0	0.0	0.0	47741	349091	0	0.0	0	0	29279	202455	46238	0	23822	0.0	0.0	30024
DB_R04_CDI_P_08_POST	35554	0	63100.0	78672	0.0	402476	0.0	1059122	30310	2318348	52317.0	0.0	0.0	233944	1726513	31442	341996	2306323	30822.0	0.0	0.0	0.0	0.0	88879	61067	0.0	0	0.0	0.0	0.0	56692	59140	0	0.0	304745	820550	1260845	0.0	0.0	0.0	35491	0.0	0	84317	0	0	0	0.0	64163	123712	0	412802	2801150	87839	0	46610	0	30536	85135	0.0	54465	0	0	0.0	399530	32857	0	0.0	0.0	0	0	0.0	0.0	0	494296	68401	283482	253802	56082	61380	0.0	121875	35378	0.0	0	28521.0	594241	0.0	0.0	0	93251	0	0	81389	0	0.0	0.0	0.0	0	46179	136887	63881	191719	57823	0	0	0	149340	103437	0.0	28561.0	0	206510	0	0	31357	80693	0.0	0	591439	0	398421	181539	0	0	0	0.0	0.0	0	0	0	0.0	36494.0	110296	340399	80022	0	0.0	0.0	0.0	360960	0	0.0	0	0	0.0	0	0.0	77985	0.0	0	101031	0.0	0.0	0.0	0.0	2851189	0	0	0.0	0.0	56758	480922	0	0.0	0	0	30006	290355	66200	0	32422	0.0	0.0	41039
DB_R04_CDI_P_09_POST	21777	0	40865.0	101254	0.0	27181	0.0	513263	16759	883083	24812.0	0.0	0.0	128035	192004	0	229984	1206697	0.0	0.0	13794.0	0.0	0.0	48125	31479	0.0	0	0.0	0.0	0.0	50991	29979	0	0.0	133546	517367	590594	0.0	0.0	0.0	30013	0.0	0	38727	0	0	0	0.0	34270	64721	0	107775	1718207	42490	0	21172	13407	14523	36783	0.0	23481	0	0	0.0	204390	20185	0	0.0	0.0	0	0	0.0	0.0	16245	264699	35055	149521	114424	32567	29373	0.0	72624	13096	0.0	0	15513.0	319929	0.0	0.0	0	46468	0	0	47524	0	0.0	0.0	0.0	0	21699	70066	25423	62343	24451	0	0	0	66687	50927	0.0	0.0	0	29076	0	0	18356	37509	0.0	0	769112	0	110068	149702	0	0	0	0.0	0.0	0	0	0	0.0	21910.0	54645	110713	35711	0	0.0	0.0	0.0	29108	0	0.0	17791	14270	0.0	0	0.0	45742	0.0	0	45223	0.0	0.0	0.0	0.0	506467	16177	0	0.0	14266.0	0	249743	0	0.0	0	0	0	157223	30112	0	17627	0.0	0.0	0
DB_R05_UC_P_01_PRE	0	0	0.0	0	0.0	0	0.0	0	0	0	0.0	0.0	0.0	77845	0	0	4962824	1286225	0.0	0.0	0.0	0.0	0.0	0	381232	0.0	0	0.0	0.0	0.0	0	0	1088974	0.0	35678	188121	0	0.0	0.0	0.0	0	0.0	0	0	0	0	24957	0.0	1331372	76653	288806	48696	0	0	0	0	0	0	0	0.0	0	0	0	0.0	91471	0	0	27090.0	0.0	0	3164264	0.0	0.0	0	32619	57818	0	0	0	0	0.0	696797	0	0.0	0	0.0	76467	0.0	0.0	0	0	0	0	32488	0	0.0	0.0	0.0	0	0	25554	0	0	0	0	0	0	0	24432	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	6776498	24071	43120	0	0.0	0.0	0	0	0	0.0	0.0	41363	156588	0	0	0.0	0.0	0.0	51712	0	0.0	28511	0	0.0	0	0.0	25784	0.0	906365	521719	0.0	0.0	0.0	0.0	42322	0	0	0.0	0.0	0	27620	42480	0.0	0	0	0	77119	0	29886	0	0.0	0.0	0
DB_R05_UC_P_02_POST	0	0	0.0	0	0.0	892725	0.0	242668	0	485799	0.0	0.0	0.0	93227	7094473	33843	29084	817666	0.0	0.0	0.0	0.0	0.0	39472	34650	0.0	0	0.0	0.0	0.0	34820	25854	0	0.0	91073	232886	94789	0.0	0.0	0.0	0	0.0	0	41518	0	0	0	0.0	41932	34729	0	782896	832691	46309	0	0	0	0	27619	0.0	25783	0	0	0.0	138678	0	0	0.0	0.0	0	0	0.0	0.0	0	226426	28133	141051	256784	22439	51727	0.0	54134	21717	0.0	0	0.0	173081	0.0	0.0	0	50419	0	0	26615	0	0.0	0.0	0.0	28815	37353	62813	0	170344	0	0	0	0	183628	31032	0.0	0.0	0	0	0	0	0	36146	0.0	0	497418	0	1976595	47059	0	0	0	0.0	0.0	0	0	0	0.0	0.0	32439	106331	37532	0	0.0	0.0	0.0	0	0	0.0	0	0	0.0	0	0.0	45962	0.0	0	31645	0.0	0.0	0.0	0.0	2196518	33403	0	0.0	0.0	84743	252170	0	0.0	0	0	33302	134562	27254	0	0	0.0	0.0	0
DB_R05_UC_P_03_POST	0	0	37986.0	504527	0.0	515671	0.0	226340	0	182621	0.0	0.0	0.0	83506	6843335	40103	22950	442226	0.0	0.0	0.0	0.0	0.0	40143	25855	0.0	0	0.0	0.0	0.0	37176	27453	0	0.0	87059	175657	27925	0.0	0.0	0.0	0	0.0	0	86339	0	0	0	0.0	23845	0	0	819203	811193	43455	0	19646	37357	32112	21262	0.0	0	0	0	0.0	221158	0	0	0.0	0.0	0	0	0.0	0.0	0	212910	23757	110940	799749	19795	48784	0.0	47967	0	0.0	0	0.0	21853	0.0	0.0	0	36752	0	0	21401	0	0.0	0.0	0.0	82388	94646	57323	0	933721	0	0	0	0	337811	27018	0.0	0.0	0	0	0	0	0	42127	0.0	0	529573	0	1130534	52411	0	0	0	0.0	0.0	0	0	0	0.0	0.0	26911	66542	46411	0	0.0	0.0	0.0	0	0	0.0	0	0	0.0	0	0.0	100874	0.0	0	0	0.0	0.0	0.0	0.0	906229	90759	0	0.0	0.0	162215	273927	0	0.0	0	0	62055	103262	32109	0	0	0.0	0.0	0
DB_R05_UC_P_04_POST	17071	0	74782.0	110526	0.0	211199	0.0	519290	17210	649095	0.0	0.0	0.0	103519	3892737	0	26253	1336760	0.0	0.0	0.0	0.0	0.0	63449	29848	0.0	0	0.0	0.0	0.0	38828	24912	0	0.0	134477	315910	523445	0.0	0.0	0.0	0	0.0	0	42603	26923	0	0	0.0	28370	33015	0	417164	899415	48999	0	0	17988	26663	23046	0.0	56934	0	0	0.0	139834	20995	0	0.0	0.0	0	0	0.0	0.0	17745	312030	47216	187291	197083	36406	59157	0.0	62868	0	0.0	0	0.0	154741	0.0	0.0	0	48875	0	0	17390	0	0.0	0.0	0.0	0	24968	82146	0	148465	0	0	0	0	64198	26858	0.0	0.0	0	0	0	0	23316	41975	0.0	0	669747	0	208034	106508	0	0	0	0.0	0.0	0	0	0	0.0	0.0	26995	118601	36941	0	0.0	0.0	0.0	0	0	0.0	0	0	0.0	0	0.0	45336	0.0	0	29646	0.0	0.0	0.0	0.0	2033620	0	0	0.0	0.0	44529	266811	0	0.0	0	0	31648	159155	32969	0	0	0.0	0.0	0
DB_R05_UC_P_05_POST	0	0	30672.0	338335	0.0	579719	0.0	264745	0	554379	16703.0	0.0	0.0	95635	984332	0	25168	738981	0.0	0.0	0.0	0.0	0.0	38056	27351	0.0	0	0.0	0.0	0.0	40711	23068	0	0.0	96557	224232	248607	18628.0	0.0	0.0	0	0.0	0	56167	0	0	0	0.0	24841	67103	0	235021	1071071	44633	0	17604	34500	28319	26733	0.0	25576	0	0	0.0	146126	0	0	0.0	0.0	0	0	0.0	0.0	0	247246	34448	135728	486208	25363	41919	0.0	58299	0	0.0	0	0.0	338851	0.0	0.0	0	45983	0	0	29428	0	0.0	0.0	0.0	0	49722	77235	0	96961	0	0	0	0	42293	29363	0.0	0.0	0	0	0	0	0	56397	0.0	0	485435	0	2475200	84128	0	0	0	0.0	0.0	0	0	0	0.0	0.0	33810	63857	56914	0	0.0	0.0	0.0	0	19270	0.0	0	18362	0.0	0	0.0	64630	0.0	0	42728	0.0	0.0	0.0	0.0	2845226	41841	0	0.0	0.0	30069	281499	0	0.0	0	0	0	129802	44612	0	0	0.0	0.0	0
DB_R05_UC_P_06_POST	0	0	0.0	0	0.0	885939	0.0	153462	0	211790	0.0	0.0	0.0	78595	10568994	37049	0	447488	0.0	0.0	0.0	0.0	0.0	34178	0	0.0	0	0.0	0.0	0.0	33127	27304	0	0.0	67311	193946	89822	0.0	0.0	0.0	0	0.0	0	43426	0	0	0	0.0	0	28186	80037	721056	1740704	0	0	0	25838	0	0	0.0	0	0	0	0.0	132028	0	0	0.0	0.0	0	0	0.0	0.0	0	176115	25650	95905	157521	0	42480	0.0	45293	0	0.0	0	0.0	142373	0.0	0.0	0	0	0	0	0	0	0.0	0.0	0.0	84967	37241	52943	0	869180	0	31690	0	0	386676	27688	0.0	0.0	0	0	0	0	0	37877	0.0	0	614911	0	967105	37104	0	0	0	0.0	0.0	0	0	0	0.0	0.0	25023	53607	35772	0	0.0	0.0	0.0	0	0	0.0	0	0	0.0	0	0.0	57271	0.0	40539	0	0.0	0.0	0.0	0.0	2585490	37297	0	0.0	0.0	215137	236753	0	0.0	0	0	78964	109281	27946	0	0	0.0	0.0	0
